age,income,insurance,invested,em1_ps,em2_ps,em3_ps,em1,em2,em3,converted
38.0,9618.61,24088.01,24220.77,0.05199608250827481,0.13696428704720945,0.0,0,0,0,0
49.8,1456.0900000000001,32123.62,3809.23,0.34148653902557136,0.021540540253214148,0.9797494110428278,0,0,1,0
48.0,25295.7,3766.21,72807.95,0.019784080266501223,0.4117164302835489,0.47446792501618773,0,0,0,0
42.2,625.59,2058.03,2524.84,0.7876933243128431,0.014277535788840582,0.997351891710302,1,0,1,1
43.3,11892.88,6680.7,16523.69,0.0420612490422486,0.09343862396773941,0.758541230181313,0,0,1,1
42.5,782.5899999999999,3384.34,2162.61,0.6316632811415739,0.012229187462296435,0.9940242704402316,0,0,1,1
46.5,8287.41,24168.16,17743.7,0.06033810550521187,0.10033757060900914,0.8349593108220814,0,0,1,1
46.3,808.24,67243.43,717.08,0.6118620453656628,0.004054964022853648,0.9934806176658538,1,0,1,0
38.1,3720.16,7228.03,4280.97,0.13421676281982542,0.024208148788023347,0.0,0,0,0,1
43.7,9162.91,36937.31,33044.54,0.0545791902460615,0.18686118822411485,0.8164030533574533,0,0,1,1
40.7,1266.5700000000002,146340.6,2002.52,0.39218374237213777,0.01132390605656954,0.9837662950116414,0,0,1,1
34.6,6487.31,11535.2,11151.16,0.07705496582431806,0.06305789118799113,0.0,0,0,0,0
38.8,1473.4,111411.59,2025.67,0.3375016853175138,0.011454815323498005,0.0,0,0,0,0
41.1,1217.35,45902.23,3493.77,0.40791135372958,0.01975666822966111,0.9848095148773285,1,0,1,1
38.3,10649.24,14044.48,19482.75,0.046968639415192824,0.11017159914689004,0.0,0,0,0,0
40.0,3396.59,146157.79,13861.25,0.14696514696514695,0.07838298385365666,0.0,0,0,0,0
42.2,8592.16,24529.32,15620.27,0.05820049847945167,0.0883299393056007,0.8285001224013557,0,1,1,0
37.6,2047.48,18629.54,6508.48,0.243331648424286,0.03680433458395508,0.0,1,1,0,0
46.7,5431.34,2395.58,15546.21,0.09200858612033065,0.08791114274798852,0.8954938285342464,0,0,1,1
41.8,1031.3600000000001,10008.52,1124.53,0.4807655373742029,0.006359023669074039,0.9887515803551653,1,0,1,1
43.5,12300.85,9358.87,22497.69,0.040667378775632874,0.12722056611161137,0.7498942897383154,0,0,1,1
41.5,2915.81,1.43,3686.07,0.1711150074680174,0.020844091643498836,0.9488105873463493,0,0,1,1
53.8,5934.8,43.79,5212.93,0.08421645808101197,0.02947822223971449,0.8848229737276883,0,0,1,1
41.9,6666.64,13471.5,13247.32,0.0749853219583503,0.0749113153333374,0.8693115957003742,0,0,0,1
38.1,712.15,154265.91,728.98,0.6932770200096933,0.004122256475400028,0.0,0,0,0,0
41.1,5677.7,24938.22,17835.14,0.08802327830230146,0.10085464807630669,0.8902722184954277,0,0,1,0
39.1,2249.12,6435.53,1430.52,0.22161284039803109,0.008089344471987225,0.0,0,0,0,1
38.1,10232.5,42891.76,10755.43,0.04887966804979253,0.06082010612528701,0.0,0,0,0,0
41.3,587.72,4300.45,1092.76,0.8375995449374288,0.00617936978525904,0.9981545478727069,1,0,1,1
40.2,8533.85,3692.59,37322.59,0.05859770478180211,0.21105282491453856,0.8297360051800677,0,0,1,0
42.8,810.72,11701.82,1334.56,0.6100131591773077,0.007546707182377927,0.9934280539668107,0,0,1,1
37.1,2244.29,6329.31,1755.1,0.2220876639651509,0.009924788526399338,0.0,1,0,0,0
46.0,1010.71,58107.76,1534.56,0.49049191249228474,0.008677672771392723,0.9891892579298592,0,0,1,0
47.3,5932.59,360.44,7480.71,0.08424777748422825,0.042302127956994354,0.8848698147659485,1,0,1,1
40.7,7174.07,53168.27,9275.5,0.06968890893323701,0.05245135660453368,0.8585565965852672,0,0,1,1
52.8,4445.4400000000005,2204.15,10859.56,0.11236825094715672,0.06140894335920756,0.9163900184078922,0,0,1,1
44.5,2594.49,6671.17,5729.94,0.19222573325295933,0.032401824835597184,0.955620977578827,0,0,1,1
42.7,1572.59,14470.59,2130.02,0.3163485173039132,0.012044896619566474,0.977280188890196,0,0,0,0
38.9,5492.86,44312.74,3478.58,0.09097996314643658,0.019670771393175437,0.0,0,0,0,0
41.3,5051.55,42853.32,9608.71,0.09891238849759461,0.05433560182411177,0.9035434927518262,0,0,1,0
47.4,7822.72,48919.16,38867.1,0.06391777058288818,0.21978676322398477,0.8448084339302917,1,0,1,0
48.4,5793.18,287.2,15899.47,0.08627166484582591,0.08990876726786534,0.8878246152835314,1,0,0,1
43.6,1825.87,13281.28,2074.0,0.2727044943269404,0.011728113158083428,0.9719119091750149,0,0,1,0
43.9,5103.06,3073.17,21512.13,0.09791592510160255,0.12164739388206426,0.902451736244684,0,0,1,1
39.9,4260.98,3815.92,3161.69,0.11722134030128917,0.017878812965660944,0.0,0,0,0,0
45.0,954.71,16972.35,3749.39,0.5189642483233303,0.02120215534898092,0.9903761801663175,0,0,1,1
36.8,14357.84,21292.59,61990.08,0.03484518201761712,0.3505432367013715,0.0,0,1,0,1
46.7,6656.84,14039.78,12877.53,0.07509554751576458,0.0728202165075285,0.8695193070917544,0,0,1,1
44.3,11656.23,23123.83,28720.88,0.0429144633699147,0.16241163483111629,0.7635570363823458,0,1,1,1
38.3,2704.63,31513.2,7648.9,0.18442660694090907,0.043253213469076346,0.0,0,1,0,1
48.7,1595.85,29550.24,4044.85,0.3117663542672105,0.022872930813632477,0.9767871922612671,1,0,1,1
44.4,676.47,52202.59,1082.88,0.7293108220315526,0.006123500085161709,0.99627348807832,0,0,1,0
39.5,11667.72,4111.27,31584.68,0.04287223875893582,0.17860593110021916,0.0,0,0,0,0
49.6,1941.85,24917.08,6858.67,0.2565002433588647,0.03878459878204054,0.9694537084431502,0,0,1,1
44.1,3350.07,17628.82,8721.57,0.14899987202647563,0.04931897776091885,0.9396064293034144,0,0,1,0
48.2,4055.82,59177.42,15543.74,0.12313629231003831,0.08789717532296418,0.9246480298680503,0,0,1,1
36.4,5495.86,34558.84,15575.95,0.09093039052936326,0.08807931733107502,0.0,0,0,0,1
45.7,5387.6,87003.06,17222.51,0.09275418704609455,0.09739033083231602,0.8964208995810801,0,0,0,0
36.7,3593.31,7974.43,8298.46,0.1389416952746225,0.04692636350907859,0.0,0,0,0,1
42.7,643.42,4083.08,564.78,0.7661993817146705,0.003193733726818881,0.9969739841482297,0,0,1,1
36.6,5819.69,92167.8,15957.6,0.08587935207532477,0.0902374824163125,0.0,0,1,0,0
44.9,11860.26,9282.71,29673.33,0.04217683521675178,0.167797575707402,0.7592326123840499,0,0,1,1
36.6,8649.310000000001,15328.69,11128.83,0.05781638490826635,0.06293161887997763,0.0,0,0,0,0
40.9,1471.22,6492.76,2371.88,0.33799840671878584,0.013412573306362066,0.9794287300885847,0,0,1,1
45.9,1122.5,10645.3,1539.4,0.44207505518763796,0.008705042138646882,0.9868198644153295,0,0,1,1
45.8,8382.09,938.12,15234.78,0.0596573678308979,0.08615005968105413,0.8329525644408695,0,0,0,0
37.9,4727.05,5045.07,5350.48,0.10568813924277767,0.03025604382355941,0.0,0,0,0,0
47.0,2363.1800000000003,4534.32,5262.77,0.21096166325352478,0.029760058864496976,0.9605236022665976,0,0,1,1
39.6,11663.17,15164.56,28252.92,0.0428889496169421,0.15976540154593946,0.0,0,0,0,0
41.5,4749.01,10686.04,6172.99,0.10520045135437832,0.03490719635666221,0.9099558401342918,0,0,1,1
28.9,4960.37,177665.96,3167.23,0.10072690765476212,0.017910140712476652,0.0,0,0,0,0
45.3,5740.44,3519.58,17687.78,0.08706290301263904,0.10002135263032058,0.8889424416897957,0,0,1,1
42.3,5516.5,15081.06,9224.69,0.09059078983081516,0.05216403479664447,0.8936888589332325,0,0,1,1
48.3,1764.58,106923.37,4538.66,0.2821230939151799,0.025665341401189458,0.9732109531727385,0,0,1,0
41.6,9817.55,69675.03,28818.66,0.050943521019989724,0.16296456390758562,0.8025279324132567,0,1,1,1
46.0,6097.81,52205.72,5093.45,0.08196882352267014,0.02880258339683705,0.881367970267598,0,0,0,0
42.4,7484.73,10654.18,9851.33,0.06680027165755137,0.05570757618014562,0.8519721454785152,0,0,1,1
44.7,3454.38,75827.64,4950.56,0.14451359261974725,0.027994565031765433,0.9373955746876116,0,0,1,1
43.7,8732.4,49402.7,12619.15,0.05726688323572474,0.07135912206308027,0.8255277300006253,0,0,1,1
49.8,9036.67,1372.16,32468.55,0.05534080495917282,0.18360406387603168,0.8190787151990692,0,0,1,1
39.2,4190.52,4371.44,6209.31,0.1191876243893613,0.0351125797076273,0.0,0,0,0,0
42.7,3608.46,3884.7,7957.12,0.13835996528910088,0.04499614453830705,0.9341298429341566,0,0,1,1
41.9,1745.47,15172.14,2336.95,0.28519427845534245,0.01321505016624063,0.9736159903859299,0,0,1,1
40.9,1438.28,53638.46,917.96,0.34568591708785595,0.0051909058604601085,0.9801268947041014,0,0,1,1
38.0,596.8199999999999,62651.82,1505.45,0.825038726475726,0.00851306072991162,0.0,1,0,0,0
39.2,8866.59,23343.78,17026.59,0.056401163059237834,0.09628243694131713,0.0,0,0,0,0
41.4,6503.36,36963.86,24924.78,0.07686508960045199,0.14094534246882096,0.8727723218212474,0,0,1,1
46.1,1485.5700000000002,22100.19,3333.43,0.33475531068422065,0.018849973116947947,0.9791245812654923,1,0,1,1
47.6,7471.22,865.53,7213.02,0.06692090327513427,0.040788387064377506,0.8522584904680607,1,0,1,1
38.9,2204.3599999999997,21120.38,6948.66,0.22609241496414317,0.039293476748817745,0.0,1,0,0,0
34.4,1903.95,52051.12,3113.9,0.26157945609864414,0.01760856873816586,0.0,1,0,0,0
44.0,5567.16,1643.81,16671.2,0.08976791054945528,0.0942727676379173,0.8926151182100365,0,0,1,0
39.8,1410.74,38871.86,2455.9,0.35238678435181664,0.01388769195030718,0.0,1,0,0,0
41.9,5060.07,16639.63,3582.47,0.0987461711574002,0.02025825146838917,0.9033629110115651,0,0,1,0
41.2,1043.55,2907.62,2717.21,0.47520288548241657,0.015365355040634462,0.9884932128183362,0,0,1,1
40.0,6764.09,29844.23,23595.94,0.07390660590573789,0.13343098090228886,0.0,0,0,0,1
37.9,7464.3,50174.59,7624.04,0.06698286127128962,0.043112634446361806,0.0,0,0,0,0
52.1,21865.16,46662.05,70473.66,0.022886689743069306,0.39851642195964215,0.5471783573208198,0,1,0,0
42.7,945.99,54040.19,2149.83,0.5236979466312409,0.012156918761158389,0.990561000914566,1,0,1,1
41.8,3666.89,15650.8,14315.93,0.13616126672269227,0.0809541210237229,0.932891416750652,0,1,1,1
38.5,8425.51,40979.67,10211.8,0.05935029417308497,0.05774597200950644,0.0,0,0,0,1
43.3,4161.719999999999,13701.11,17238.28,0.1200104513246335,0.09747950746900984,0.9224034751387481,0,0,1,0
40.5,717.12,135600.88,1003.7,0.6885383430520409,0.0056757508084707515,0.9954119097048909,0,0,1,1
36.0,2099.44,56925.22,2127.51,0.23733787166262135,0.012030703001424338,0.0,1,0,0,0
36.9,2601.94,1346.24,2623.12,0.1916774504774229,0.014833292279282451,0.0,0,0,0,0
45.1,820.88,139581.18,1531.83,0.602553918736761,0.00866223509110267,0.9932127123610532,1,0,1,0
46.0,3202.83,3678.83,14066.05,0.15582835070638656,0.07954109261680782,0.9427271869837021,0,0,1,0
38.0,5232.92,4967.02,7931.61,0.0954906807656802,0.044851889877428205,0.0,0,0,0,0
40.4,3205.53,20139.71,6470.45,0.15569750554340964,0.03658928147720392,0.9426699603758728,0,0,1,1
52.5,17944.15,2640.43,66273.78,0.027884917971611016,0.37476682316968485,0.6302843208632316,0,0,1,1
44.6,8801.74,4012.25,16679.77,0.05681624741537993,0.09432122951340657,0.8240580659314107,0,0,1,1
38.2,691.6,21652.1,775.63,0.7135832383124286,0.004386054199037729,0.0,1,0,0,0
40.2,10353.5,17761.79,9062.34,0.04830896897766199,0.05124597347976171,0.7911684507591534,0,0,1,1
41.6,2597.67,26855.12,3813.55,0.1919913179198288,0.02156496910993687,0.9555535773518281,1,0,1,1
39.9,1036.17,36984.9,2342.7,0.4785551105460871,0.013247565426924806,0.0,0,0,0,0
42.4,1979.66,63177.31,4649.54,0.25162590593367706,0.02629234872373926,0.9686523239831415,1,0,1,1
39.6,2672.98,15372.62,7188.21,0.18660221097436433,0.04064809078306021,0.0,0,0,0,0
47.4,1772.36,8623.32,4575.8,0.28089162683184093,0.025875361711069505,0.9730460557620306,0,0,1,1
38.5,3504.33,30474.66,10086.29,0.1424595868913847,0.05703623455412021,0.0,0,0,0,0
39.1,3321.91,14369.55,7344.32,0.1502591606616025,0.041530865973565714,0.0,0,0,0,0
38.8,9107.35,76627.78,19551.79,0.05491178906151458,0.11056200846821794,0.0,0,0,0,0
41.5,5829.33,34779.5,12138.63,0.08573757605752715,0.06864186413891332,0.8870584145898177,1,0,1,1
44.6,1739.68,9954.97,1860.2,0.2861380366695624,0.010519110943426613,0.9737387096671637,0,0,1,1
50.0,1068.8,13083.88,2567.98,0.4640804597701149,0.014521485066391072,0.9879580380599332,0,0,1,1
34.4,1563.42,26805.32,2826.98,0.3181922182252672,0.01598608550416523,0.0,1,0,0,1
36.5,2691.21,44521.97,6207.61,0.18534286486426452,0.03510296650012067,0.0,0,0,0,0
43.5,1233.23,807.96,2734.53,0.4027010287718282,0.015463296660643144,0.9844729376431328,0,0,1,0
39.7,2014.49,34701.2,3450.01,0.24729685007088203,0.019509212958784675,0.0,0,0,0,0
44.3,11581.16,9420.11,18540.41,0.04319239834494563,0.10484282858112902,0.765148148030398,0,0,1,1
47.9,3752.46,29046.69,20417.57,0.13306453756319003,0.11545784540650408,0.931077757183264,0,0,1,0
39.1,2123.66,35022.2,6374.93,0.23464375767460607,0.03604913231189045,0.0,0,0,0,0
36.3,10369.96,1430.41,8685.68,0.04823236313049376,0.049116025985970146,0.0,0,0,0,0
44.9,1086.69,12985.56,715.43,0.45651004385924915,0.0040456335567442755,0.9875788587954647,0,0,1,0
38.5,3635.56,6563.85,3863.83,0.1373314387912968,0.021849293859015184,0.0,0,0,0,0
50.2,3323.18,21356.99,8651.98,0.15020190928782723,0.048925458284221145,0.9401763639273137,0,0,1,1
40.5,3284.67,3158.85,12246.51,0.15195755568843008,0.06925190697762791,0.9409925849152782,0,0,1,1
43.3,3038.69,3801.23,4056.05,0.1642180739924361,0.022936264886617305,0.9462061408389209,1,0,1,0
44.4,15271.2,27513.66,24604.29,0.03276247938643562,0.1391330266607042,0.6869376028621782,0,0,1,0
42.1,1153.3,1891.64,1326.83,0.43037049772199776,0.007502995362362505,0.9861670571852775,0,0,1,0
43.5,8320.24,16267.21,8581.04,0.06010030923478795,0.048524304789797607,0.8342634776609579,0,0,1,1
47.5,14075.26,50621.89,29098.64,0.03554424980440545,0.16454780263564744,0.7122855989241398,0,1,0,1
46.3,1773.21,85003.45,4869.77,0.28075773464706905,0.027537711482082904,0.9730280399780844,0,0,1,1
41.6,4048.23,107915.14,2987.58,0.12336659085364801,0.016894250872144113,0.9248089002211702,0,0,1,1
40.5,2068.9300000000003,39721.17,6219.26,0.24082099926404443,0.035168845245680785,0.9667602427679874,0,0,1,0
40.0,3006.72,77712.24,5874.4,0.1659583918958339,0.03321872128054257,0.0,0,0,0,0
38.0,2741.04,20942.93,7535.79,0.18198572176340583,0.04261359588020903,0.0,0,0,0,1
37.6,6400.27,36209.73,17078.01,0.07810123442538301,0.09657320819425283,0.0,0,0,0,0
41.3,4749.03,14044.76,10083.75,0.10520000924558155,0.05702187129113972,0.9099554162334931,0,0,1,1
40.6,4061.73,34300.65,7765.52,0.12295756349266773,0.043912679504030876,0.9245227671820241,0,0,1,0
36.3,4801.3,12957.57,1887.22,0.1040571155404984,0.010671904394502512,0.0,0,0,0,0
41.5,3713.42,35066.95,1904.37,0.1344597171417675,0.01076888469376053,0.9319052115423949,0,0,1,1
41.7,5184.41,55736.27,8053.01,0.09638245729543875,0.04553838598996019,0.9007275197458291,0,0,1,1
38.6,2538.48,22514.26,3747.97,0.19645043319939728,0.021194125493298913,0.0,0,0,0,1
39.2,1018.3,10070.12,1797.89,0.4868715355441019,0.010166758614169054,0.0,1,0,0,1
48.0,585.69,3734.33,674.72,0.8404539273783342,0.0038154255111003143,0.9981975738037785,1,0,1,1
48.0,15775.63,80793.16,65685.4,0.03171555395635144,0.3714396355033622,0.6762461888668814,0,1,1,1
38.3,1745.6,8786.63,2448.09,0.2851731601731602,0.013843527744056155,0.0,0,0,0,0
38.6,3567.25,33082.34,7169.17,0.13995387518345098,0.04054042285898601,0.0,0,0,0,0
44.5,3282.31,48425.25,7884.35,0.152066482196391,0.044584642708744016,0.9410426052095289,1,0,1,0
44.4,6120.25,56253.8,12240.51,0.08166877370417193,0.06921797800995746,0.8808923535714173,0,0,1,0
41.1,1455.1100000000001,22136.05,2526.72,0.34171495655616296,0.014288166865377318,0.9797701821819658,0,0,1,1
42.2,14146.92,15793.31,28442.73,0.03536433065949373,0.16083874443819396,0.710766762362272,0,0,1,1
39.9,1868.01,2997.9,2195.83,0.2665853749447553,0.012417040846631791,0.0,1,0,0,0
42.4,2290.85,20709.03,4567.68,0.21759349805506661,0.025829444508155507,0.962056639505223,0,0,1,0
44.0,7090.37,89693.08,6722.24,0.07051041002088623,0.038013110605494095,0.8603306214279735,0,0,1,1
45.0,8749.82,37192.14,9040.55,0.05715300086074828,0.05112275477883854,0.825158512404927,0,0,1,1
45.0,1219.74,16586.17,1915.93,0.4071185779107779,0.010834254504805586,0.9847588587318796,0,0,1,0
42.0,8293.970000000001,3124.45,9102.95,0.0602904393922425,0.051475616042611166,0.8348202713600963,0,0,1,1
24.3,601.63,13334.9,622.62,0.8185504308160162,0.0035208089751619597,0.0,0,0,0,0
44.7,917.9200000000001,12146.46,1686.19,0.5395400465557375,0.00953511433270429,0.9911559456855907,1,0,1,0
38.9,878.4,26525.04,2071.11,0.5635411976587122,0.011711770705322165,0.0,0,0,0,1
42.4,9200.3,4489.92,29220.22,0.05435762135869624,0.16523531661720953,0.8156105708142181,0,0,1,0
47.0,4978.18,122251.85,9901.62,0.10036726822207698,0.0559919574775034,0.9050985728319859,0,0,1,1
41.7,4026.83,1376.19,6434.76,0.12402058050500021,0.03638746066784423,0.9252624740758169,0,0,1,1
44.6,7318.38,11421.96,10635.81,0.06831659930298374,0.060143675606497256,0.8554979403719942,0,0,1,0
37.7,5009.76,20892.84,3596.73,0.09973584394473041,0.020338889314885925,0.0,0,0,0,0
41.3,3054.76,27296.65,3741.34,0.16335700022187707,0.021156633984023076,0.9458655365471372,0,0,1,1
41.8,4767.55,33300.3,9366.51,0.10479220520978325,0.05296600249581486,0.9095628840938643,0,0,1,0
47.4,1279.3200000000002,25312.1,2100.69,0.38830546334501903,0.011879040515937453,0.9834960582524478,0,0,1,0
45.1,922.36,20769.39,1084.38,0.5369706980136427,0.0061319823270793205,0.9910618397082716,1,0,1,1
46.4,2731.71,1458.49,2350.02,0.18260501657724557,0.013288958767482748,0.9527125941987057,0,0,1,1
37.8,6350.51,1389.68,8717.62,0.07871224162842287,0.04929664119053581,0.0,0,0,0,0
40.4,24365.15,47109.72,102804.13,0.020539360783420817,0.5813396671930181,0.49419096942933416,0,1,1,1
45.8,4055.09,5478.79,6137.95,0.12315840485696503,0.03470905118546682,0.9246635022472042,0,0,1,1
40.1,2518.44,10675.07,1692.62,0.19800746705478475,0.009571474876391114,0.9572328603660172,0,0,1,1
42.1,14326.33,5495.11,14706.77,0.03492176868138498,0.08316425397777562,0.706964160247219,0,0,1,1
44.1,4037.68,3013.34,8193.11,0.12368813740216618,0.046330627385065055,0.925032507892503,0,0,1,1
46.4,1406.3600000000001,23331.79,4583.99,0.35347651726962065,0.02592167475193966,0.9808034403788826,0,0,1,1
44.4,7645.54,2112.94,10993.27,0.06539708498682,0.062165050403743406,0.8485637711062858,0,0,1,0
48.6,5272.96,68603.63,13628.5,0.09476694883171555,0.0770668226494407,0.8988506989594296,0,0,1,1
39.8,7462.21,3172.43,16504.25,0.06700159658253715,0.09332869411248719,0.0,0,0,0,0
37.1,1773.31,12764.63,1625.65,0.2807419910167049,0.009192771048909512,0.0,1,0,0,1
43.1,3297.2,2889.11,11489.15,0.1513818335752298,0.06496916648514668,0.9407270110648707,0,0,1,1
50.3,9004.79,41213.4,28403.91,0.05553651277511733,0.1606192240173662,0.8197544130722528,0,0,1,1
48.1,3481.26,295.63,7770.34,0.14340094980035858,0.04393993577472613,0.9368258520141117,0,0,1,1
42.6,1057.73,22973.53,818.24,0.46889194833899955,0.004627006417777331,0.9881926671520331,0,0,1,1
39.8,5616.93,126718.24,25621.51,0.08897391650509247,0.14488523074299234,0.0,0,0,0,0
40.4,25762.58,22655.27,45124.97,0.01942568419614955,0.25517394137662486,0.464572384770516,0,0,0,0
46.6,5706.64,24405.74,15421.19,0.08757766800078366,0.08720417615829537,0.8896588340396581,1,0,1,1
44.8,8643.869999999999,8579.28,8326.09,0.05785272947247879,0.04708260640520099,0.8274041268862261,0,1,1,1
40.9,1076.33,19232.16,3904.41,0.4608636418031353,0.022078766777026287,0.9877984394092095,0,0,1,1
38.4,869.46,9580.19,780.69,0.5692697791826802,0.004414667628439803,0.0,0,0,0,1
43.1,5665.43,80177.8,25808.87,0.08821358029259456,0.1459447193067814,0.8905322816354517,0,1,1,1
41.2,1231.8400000000001,21265.92,2164.24,0.40315177478580166,0.012238404831846903,0.9845023987486449,0,0,1,1
45.2,4540.610000000001,4613.86,11966.96,0.11001821733789534,0.06767109982558248,0.9143728864571113,0,0,1,1
44.4,2879.48,378.41,4804.35,0.17326647009150434,0.027167772637916164,0.9495806031472516,0,0,1,1
38.9,2202.2200000000003,77051.36,3889.56,0.2263111263798356,0.021994792582041938,0.0,0,0,0,0
39.5,663.79,40887.05,1888.68,0.7430356639308984,0.01068016044330232,0.0,1,0,0,0
46.2,3682.83,46925.93,9225.39,0.13557353032768907,0.05216799317620602,0.9325535678140602,0,0,1,1
46.2,29526.83,43339.33,17698.47,0.01695002476569083,0.10008180274105344,0.38478895568858973,0,0,0,0
47.4,4608.94,8022.18,13453.99,0.10839066972075845,0.07607999862474583,0.9129246293782329,0,0,1,1
39.8,1131.54,112006.13,3722.12,0.4385742067733062,0.021047948190918753,0.0,0,0,0,0
38.5,2817.75,25469.31,3224.17,0.17704889046061356,0.018232126615669166,0.0,0,0,0,0
38.4,4945.24,2254.88,4335.33,0.10103446049030924,0.024515545235117564,0.0,0,0,0,0
46.0,2113.15,161678.94,4735.1,0.235805289310694,0.026776175802719793,0.9658229981019842,0,0,1,0
37.0,1459.8200000000002,98250.4,2054.12,0.340619939856581,0.011615695178535357,0.0,0,0,0,0
36.6,7695.23,7561.83,10969.38,0.06497534791304088,0.06202995656413558,0.0,0,0,0,0
41.6,616.14,3163.96,1644.05,0.7995815632286709,0.009296819883098871,0.9975521848377044,1,0,1,1
44.3,16738.08,26491.37,24909.35,0.02989297877726879,0.14085808847362846,0.6558470226797525,0,0,1,1
38.1,4308.1,27202.31,10058.18,0.1159421967995183,0.056877277340584176,0.0,0,0,0,0
