age,income,insurance,invested,em1,em2,em3,converted
45.0,4274.51,1669.02,21278.48,0,0,1,0
44.8,4303.219999999999,72267.55,15260.97,0,0,1,0
40.5,4523.96,57366.51,8241.27,0,0,1,1
39.2,3621.05,80089.74,8267.31,0,0,0,1
41.7,2327.44,58420.33,6446.56,0,0,1,1
43.5,3652.12,6273.08,12121.47,0,0,1,1
45.8,4649.75,29474.67,6610.01,0,1,0,0
35.3,1844.87,5165.18,1877.76,0,0,0,1
42.3,3446.19,11800.67,1921.44,0,0,1,1
42.4,4618.55,10677.21,9560.71,0,0,1,1
39.0,4290.23,62901.57,4265.61,0,0,0,0
51.5,3478.85,13363.82,16364.96,0,0,1,0
35.0,4777.46,55642.68,14094.36,0,0,0,0
44.5,4659.34,129133.25,8293.25,0,0,1,0
40.7,2704.99,23222.2,2204.79,0,0,1,1
41.3,2155.0299999999997,41150.5,1861.05,0,1,1,0
41.8,963.3,50276.63,817.64,0,0,1,0
35.9,3778.36,21109.04,6870.89,0,0,0,0
42.9,587.23,6021.95,1230.24,1,0,1,0
42.4,2046.44,8431.27,6794.03,0,0,1,0
36.4,2717.09,20427.65,3321.0,0,0,0,0
45.4,1485.4,19732.53,5827.76,0,0,1,0
44.2,5137.04,28182.32,12589.81,0,0,1,0
46.7,5558.36,2292.03,15541.99,0,0,1,1
41.2,4819.33,25833.42,2694.5,1,0,1,0
41.5,1127.25,70151.98,3843.39,1,0,1,0
35.9,2568.24,487.68,4091.17,0,0,0,0
33.9,2232.3,1134.82,3826.53,0,0,0,1
45.6,11097.05,13868.31,46214.9,0,0,1,1
45.5,5241.24,2040.08,14223.21,0,0,1,0
38.7,8183.14,50572.11,13772.53,0,0,0,0
46.1,1127.5,41085.96,2296.95,1,0,1,0
38.7,879.37,106930.2,4438.46,0,0,0,0
42.1,5829.88,31857.05,8637.18,0,0,1,0
37.5,11493.62,18175.83,21079.44,0,1,0,1
46.1,13236.2,11018.13,24367.36,0,0,0,0
43.4,3383.77,63567.42,2679.2,0,0,1,1
43.9,8820.94,59215.21,16562.56,0,0,1,0
42.2,5581.25,4661.22,2689.07,0,0,1,0
46.3,7942.45,117192.2,18236.42,0,0,1,0
36.5,3064.92,2862.41,8583.32,0,0,0,1
44.7,694.96,1483.83,601.93,1,0,1,1
41.8,1435.19,21406.26,2420.71,1,0,1,0
45.0,2017.47,4406.47,5123.1,0,0,1,0
38.4,1468.29,658.44,2444.5,0,0,0,1
38.2,3605.7,49228.09,7911.38,0,0,0,0
49.0,3654.91,12777.6,17084.55,0,0,1,0
45.6,4268.57,4130.79,11854.53,1,0,1,0
38.0,3009.52,324.26,3335.09,0,0,0,0
39.2,4284.030000000001,69061.75,4058.74,0,1,0,0
40.8,2872.16,43648.97,5137.31,0,0,1,0
39.9,633.27,25139.67,497.67,1,0,0,0
43.8,6287.87,37918.03,16771.85,0,0,1,0
46.5,1413.97,34056.88,2192.57,1,0,1,0
47.0,9587.35,41425.76,19124.06,0,0,1,0
44.3,2181.9300000000003,27857.53,4025.31,0,0,1,0
48.9,662.28,2242.55,1651.9,0,0,1,1
39.7,6575.29,23160.76,5894.95,0,0,0,0
50.7,1444.55,125212.24,5990.75,1,1,1,0
42.4,918.74,1159.75,719.49,0,0,1,0
42.0,14626.24,66875.1,48475.57,0,1,0,0
39.2,3456.21,29614.95,9170.97,0,0,0,0
49.5,2461.95,81780.76,4889.8,1,0,0,0
42.7,1014.2,4867.03,1675.36,1,0,1,0
40.3,5168.19,40969.11,2493.8,0,0,1,0
38.7,807.53,93452.69,1647.73,1,0,0,0
43.2,4284.18,26722.43,11486.6,0,1,1,0
39.7,7500.73,19046.96,9270.16,1,0,0,1
40.2,758.52,25058.68,1881.54,1,0,1,0
38.4,2111.42,581.51,10506.21,0,0,0,0
41.7,7019.23,16676.88,15554.76,0,0,1,0
38.0,1783.71,178656.75,1180.28,0,0,0,0
41.4,519.72,11994.59,379.27,1,0,1,1
42.6,8136.17,17101.98,28812.79,0,0,1,1
42.6,5088.38,23266.61,6542.05,0,0,1,1
43.3,639.81,51092.85,542.61,0,0,0,0
40.8,5601.19,34125.76,19195.68,0,0,1,0
42.1,941.2,18164.03,1722.82,1,0,1,1
40.8,2121.77,69.22,3792.17,0,0,1,1
43.9,1478.76,23717.84,4756.23,1,0,1,0
44.8,3004.13,159144.81,9488.11,0,0,1,0
45.6,3122.69,83.6,6046.96,0,0,1,0
43.2,5012.17,19086.03,8638.23,0,0,1,0
37.5,5367.73,35571.53,7593.55,0,0,0,0
39.4,7765.96,7716.55,5299.87,0,0,0,0
42.7,2837.21,30156.37,3278.86,0,0,1,0
37.9,2146.74,9074.4,2301.17,0,0,0,0
41.5,5919.73,64827.33,4166.57,0,0,1,0
41.0,7106.14,1783.89,7083.69,0,0,1,0
42.4,594.91,12415.91,2856.58,1,0,1,0
47.9,3527.45,23762.43,9669.15,0,0,1,0
45.7,2566.29,12086.27,3357.8,0,0,1,0
44.4,10141.65,41558.0,25212.03,0,0,1,0
44.2,3898.75,6429.28,12773.72,0,0,1,0
40.8,2878.58,106852.94,2745.35,0,0,0,0
43.3,1613.63,12608.21,1611.85,0,0,1,1
42.1,4866.77,1626.25,3764.05,1,0,0,0
37.8,4843.42,11233.0,13187.33,0,0,0,1
48.5,11206.95,3895.63,21151.52,0,0,1,1
40.5,5071.55,92222.43,12438.43,0,0,1,0
34.5,2247.48,331.63,3710.11,1,0,0,0
43.5,3864.39,63419.04,4728.34,0,0,1,0
47.7,3269.39,880.16,7614.93,0,0,1,0
44.6,1267.88,61608.11,5321.16,1,0,1,0
42.2,3219.04,18273.55,2534.31,1,0,1,0
35.4,646.59,6459.61,326.68,1,0,0,0
43.8,5701.26,32282.42,11261.76,0,0,1,0
47.8,4115.93,7552.69,2323.49,0,0,1,1
44.6,2226.5299999999997,104656.45,4471.05,0,0,0,0
43.6,1639.01,20691.06,7453.39,0,1,1,0
40.7,6363.31,2510.33,9755.95,0,0,1,0
43.5,11712.18,13997.66,14885.3,0,0,0,0
42.5,707.76,16801.5,890.33,0,0,1,0
47.9,1854.34,63903.98,3876.44,0,0,1,0
43.4,2936.08,1484.25,9715.12,0,0,1,0
40.9,528.07,38496.73,1174.97,0,0,1,0
45.4,8019.9,94349.23,16048.98,0,1,1,1
42.6,3298.33,103328.6,10221.19,0,0,1,1
42.7,3629.86,16090.18,1519.58,0,0,1,1
44.8,1036.1599999999999,1279.73,1775.52,0,0,1,0
39.2,1720.17,79529.67,4475.98,0,0,0,0
43.4,2052.81,28604.81,3877.39,0,0,1,0
38.1,3147.45,3313.76,7342.69,0,0,0,0
41.8,1438.83,485.46,1645.75,1,0,1,1
47.8,2230.25,33251.78,3646.27,1,0,1,0
49.7,24709.9,18192.31,71437.23,0,1,0,1
40.2,13225.25,5338.08,71100.33,0,0,0,0
44.5,1020.96,6898.62,1772.84,1,0,1,1
35.9,1264.55,37155.38,1381.23,0,0,0,0
42.5,2463.5,58793.37,3673.28,0,0,1,0
48.0,9005.33,214171.45,30889.89,0,0,0,0
47.6,6793.1,1.72,11554.89,1,0,0,0
44.2,1326.52,28434.66,2885.63,0,0,1,0
41.8,6428.61,88.38,11629.89,0,0,1,0
42.4,1200.1799999999998,7891.42,1874.91,1,0,1,1
33.8,727.65,22860.99,454.32,0,0,0,0
39.4,2805.52,69748.02,9497.38,0,0,0,0
33.6,5252.85,92460.63,11370.68,0,0,0,0
40.7,4800.96,32667.0,6659.64,0,0,1,0
36.0,2970.88,10682.39,3514.03,1,0,0,0
32.4,1854.25,74628.86,717.72,1,0,0,0
35.0,1411.5,17115.18,1869.94,1,0,0,0
40.9,4682.96,22583.9,11690.65,0,1,1,0
38.9,1479.17,191628.6,4662.67,0,0,0,0
44.4,10601.43,55505.79,48730.7,0,0,1,0
45.3,12996.6,11290.27,32493.58,0,0,0,0
42.1,1626.19,6543.15,2281.25,1,0,1,0
38.4,6008.35,40289.69,12050.18,0,0,0,0
48.5,7725.15,12228.71,9684.62,0,0,1,0
39.3,2073.6099999999997,12323.49,1795.64,0,0,0,0
44.2,784.21,62411.65,1029.55,1,0,1,0
35.2,12798.68,118628.5,6206.27,0,0,0,0
45.1,589.11,762.93,1614.63,1,0,1,0
42.8,9430.96,13488.72,16083.54,0,0,0,1
35.9,1877.34,6303.33,2022.91,1,0,0,0
35.5,914.05,43406.6,2050.63,1,0,0,1
46.8,1735.22,40378.82,3471.68,1,0,1,1
45.6,813.0799999999999,85506.58,718.68,1,0,1,1
39.6,12427.88,80749.96,30391.76,0,0,0,1
36.2,4823.31,39886.82,18967.46,0,0,0,0
41.7,1656.09,89067.39,7697.85,1,0,1,0
41.5,2352.23,4821.62,1626.33,0,0,1,1
42.8,1909.38,967.38,4447.39,0,0,1,1
45.1,1714.02,2491.5,2865.16,0,0,1,0
38.1,870.9,8116.18,2917.81,1,0,0,0
44.6,764.29,12591.69,1032.71,0,0,1,1
43.3,7525.84,4435.97,8990.17,0,0,1,1
38.9,2771.05,5558.37,12227.99,0,0,0,0
36.5,2711.15,17957.19,2889.77,0,0,0,0
41.9,2653.27,33178.64,2929.84,0,0,1,0
43.4,2515.0699999999997,13646.51,11515.69,1,0,1,0
40.8,3947.01,53413.94,11049.43,0,0,1,0
41.8,2476.58,3081.54,2689.06,0,0,1,1
38.7,3724.43,51660.1,6095.38,0,0,0,0
42.1,990.2,2294.84,2704.36,1,0,1,1
36.3,959.48,42619.52,1511.15,1,0,0,0
37.4,681.5,270.58,2114.13,1,0,0,0
32.7,16172.0,36944.36,22987.67,0,0,0,0
46.5,4318.0,20866.37,14562.99,0,1,1,0
42.9,1312.72,3238.64,2246.8,0,0,1,0
42.8,3758.33,29652.27,13274.28,0,0,1,0
37.6,6971.64,358.58,3457.63,1,0,0,0
43.0,5215.41,36095.84,11801.66,0,0,1,0
42.9,12197.61,7702.09,30727.26,0,0,1,0
47.7,4974.95,9184.15,18668.89,1,0,1,1
41.3,5472.1,10962.57,15256.84,0,0,1,0
39.0,3890.86,14695.13,6519.95,0,0,0,1
44.6,3481.46,2070.98,5722.47,1,0,1,1
40.4,1871.15,4163.45,2629.98,0,0,1,0
48.1,9833.19,389.04,29594.74,0,0,1,1
49.5,618.0,31044.04,1544.65,0,0,1,0
37.0,1838.52,46056.22,4747.08,0,0,0,0
44.9,3474.06,2952.71,8653.21,0,1,1,1
35.5,3745.51,71640.58,4643.67,0,0,0,0
38.9,838.21,20215.24,3146.62,0,0,0,0
39.4,1693.79,13011.73,7387.4,0,0,0,1
48.7,960.9,7372.44,2936.66,1,0,0,1
45.0,2833.25,26834.76,6583.08,1,0,1,0
39.5,3272.42,12291.95,2624.6,0,0,0,0
43.1,830.4200000000001,13673.47,1756.76,1,0,1,0
47.7,3672.48,5659.61,9858.88,0,0,1,1
39.5,2216.77,43619.89,2532.44,0,0,0,0
41.9,4182.23,1726.31,7433.4,0,0,1,0
38.7,10686.86,2146.29,18757.57,0,0,0,0
42.8,2342.7,93046.75,7576.15,0,0,1,1
40.9,2034.07,47648.55,7745.39,0,0,0,0
44.6,1839.12,4645.38,3900.03,0,0,1,0
41.6,3710.27,38399.19,12146.95,0,0,1,0
43.1,2652.62,188.92,1122.56,0,0,1,0
37.2,6501.01,20080.78,14311.19,0,0,0,0
48.1,2443.91,6550.53,5041.86,0,0,1,1
41.1,2161.42,23709.2,3487.6,0,0,1,0
48.2,5849.28,7030.14,12082.51,0,1,1,0
40.6,11534.03,24202.08,24536.36,0,0,0,0
39.3,3757.28,667.64,2304.87,1,0,0,0
40.5,2056.69,341.51,4695.53,0,0,1,0
40.3,963.0699999999999,2538.16,2498.95,1,0,1,0
40.4,1616.62,13188.06,2801.26,0,0,1,0
39.0,2619.8,23337.9,2886.1,1,0,0,0
44.3,3493.91,6932.27,8158.44,0,0,1,1
39.3,1695.19,46353.19,6235.34,0,0,0,0
37.9,2610.62,24100.92,2605.52,0,0,0,0
38.9,6634.15,15934.49,17529.3,0,1,0,1
40.9,8768.02,28373.99,10091.55,0,0,0,0
43.6,1189.5900000000001,617.87,3797.31,1,0,1,1
32.5,2028.5,2914.47,1751.75,0,0,0,0
41.1,5289.13,56459.71,7824.31,0,0,1,0
38.8,9053.38,89583.16,13200.17,0,0,0,0
46.8,5556.01,4949.95,18867.98,0,1,1,0
38.2,7707.72,133702.8,19794.63,0,0,0,0
36.4,6203.31,11147.49,9134.39,0,0,0,1
40.1,1613.89,57956.68,2758.2,0,0,1,0
45.0,1037.69,312.24,5640.77,0,0,1,0
47.7,986.0,3091.57,1863.75,0,0,1,0
43.5,3233.31,231.34,18515.74,0,0,1,0
45.3,618.2,20448.56,1652.19,1,0,1,1
43.4,4384.37,16425.7,8357.49,0,0,1,1
44.4,8635.82,4564.93,25781.02,0,0,0,0
35.5,1521.48,30312.88,490.77,0,0,0,0
43.9,15022.17,4835.33,81275.48,0,0,1,1
41.0,8296.51,22922.5,7735.97,0,0,0,0
47.2,2545.3599999999997,12558.18,3103.84,0,0,1,0
45.3,895.27,21550.87,1315.26,1,0,1,1
40.1,1041.12,1565.38,660.21,0,0,1,0
40.7,13237.51,65260.9,27399.05,0,1,1,0
40.7,8797.15,4285.32,33227.48,0,0,1,1
41.6,1433.33,41933.76,2863.85,0,0,1,1
40.4,17484.62,68223.25,34987.82,0,0,0,0
42.2,7776.6,5820.19,22085.02,0,0,1,1
43.5,3852.61,26808.53,7785.54,0,0,1,0
43.2,2618.7,3521.68,9711.82,1,0,1,0
37.8,5063.87,4963.59,5131.96,0,0,0,0
46.2,9784.47,5684.9,17783.08,0,0,1,0
39.7,1117.62,59948.97,2903.25,0,0,0,1
39.3,2107.5299999999997,2196.14,4553.18,0,0,0,0
40.9,3796.89,5308.08,7858.77,1,0,0,1
41.0,1479.42,11189.71,3694.73,0,0,1,0
43.0,4227.83,34712.51,7927.06,0,0,0,0
44.1,5434.75,1389.96,32622.79,0,0,1,0
36.6,773.8,46037.42,753.45,0,0,0,0
47.5,1315.5,26057.52,4380.63,1,0,1,1
45.1,3828.53,66628.47,1891.27,0,0,1,0
43.8,5175.91,1879.72,8428.23,0,0,1,1
39.7,2421.12,14194.4,1591.54,0,0,0,0
42.4,1354.05,8893.33,4700.96,1,0,1,0
42.6,4116.12,15065.96,5390.2,0,0,1,0
43.7,5781.53,51951.57,10548.72,0,0,0,0
48.4,1444.67,56436.1,999.45,1,0,1,0
40.7,3251.31,7052.24,14761.12,0,0,0,0
41.4,7036.96,9146.15,28767.46,0,0,1,1
42.4,568.74,58875.87,1839.94,1,0,1,0
36.5,8091.31,55143.87,7318.82,0,0,0,0
35.9,1295.99,72975.89,2488.82,1,0,0,0
45.6,990.4300000000001,276.69,5012.96,1,0,1,0
44.5,1108.02,9235.71,2520.21,1,0,1,0
38.4,7976.74,2700.98,26082.63,0,0,0,0
46.2,841.51,108.69,1625.64,1,0,1,0
43.4,1830.91,12135.45,2922.25,0,0,1,1
38.9,1008.74,90.28,714.67,1,0,0,0
40.2,2422.84,10953.36,2730.87,1,0,1,0
40.4,4958.83,34914.84,14538.57,0,0,1,0
49.9,1001.74,39994.93,795.58,0,0,1,0
41.1,1857.48,4698.03,1327.95,0,0,1,0
45.2,6555.76,557.85,20806.02,0,0,1,0
41.4,4231.25,28729.75,7535.29,0,0,1,0
45.3,6801.93,276.76,12665.06,0,0,0,0
42.2,3025.22,21761.48,9324.89,0,0,1,1
40.1,2432.6400000000003,17979.67,8189.9,0,0,1,0
34.2,6938.96,72875.02,15028.93,0,0,0,0
36.6,7058.36,75960.42,13313.27,1,0,0,1
42.2,4650.67,9048.58,9526.01,0,0,1,1
34.5,2062.2200000000003,56745.14,2068.73,0,0,0,0
41.1,15286.7,23223.94,9167.98,0,0,1,0
47.2,5318.78,79775.09,5568.48,0,0,1,1
39.3,3512.01,31693.39,5526.38,0,0,0,0
50.1,2367.75,47431.37,1756.54,0,0,1,1
41.5,1133.31,3650.86,2010.55,1,0,1,0
40.5,14695.55,57121.25,6963.33,0,0,0,0
39.1,1658.41,24550.45,3083.99,0,0,0,1
45.5,3070.48,17856.84,13802.22,0,0,1,0
42.5,512.22,28819.7,659.79,1,0,1,0
48.2,2614.25,33983.03,5856.4,1,0,1,1
39.0,1412.87,9389.21,2212.08,0,0,0,0
34.5,1778.98,53993.73,3784.57,0,0,0,0
42.3,657.75,17982.36,1643.26,1,0,1,0
41.9,560.71,26053.05,1038.94,0,0,1,1
39.1,665.85,23042.55,847.62,1,0,0,1
38.5,2126.59,13359.0,2492.86,0,0,0,0
50.0,886.02,140454.6,977.05,1,0,1,0
43.6,5854.41,396.3,15778.28,1,0,1,0
36.7,5111.53,68087.54,7754.15,0,0,0,0
42.2,11173.84,28575.01,18299.09,0,0,1,0
37.9,2643.26,6570.34,3139.99,0,0,0,0
35.4,10977.36,2037.99,15291.2,0,1,0,0
38.8,10751.44,119998.62,16120.23,0,0,0,0
48.7,4047.96,30458.54,5403.16,0,0,1,0
40.6,2425.38,19695.95,4048.72,0,0,1,1
46.9,5265.38,1605.18,6674.5,1,0,1,0
36.5,4787.34,13041.04,5977.55,0,0,0,0
43.6,11696.24,22770.22,25474.82,0,0,1,0
44.2,2974.27,42516.47,3858.93,0,0,1,1
39.2,3101.89,21748.52,2660.0,1,0,0,0
40.5,2928.03,18398.79,7761.72,1,0,1,0
40.7,2088.54,2478.96,11362.99,0,0,1,1
35.5,539.46,12055.95,415.82,1,0,0,0
43.4,3210.9,65899.92,4475.4,0,0,1,0
36.4,1410.3,43587.55,2005.98,0,0,0,0
43.0,3281.96,14126.76,5919.36,0,0,1,0
41.7,2064.44,6897.5,3412.98,0,0,1,0
37.8,6497.38,2289.8,15713.8,0,0,0,0
42.7,611.99,70845.69,748.45,0,0,1,0
40.5,988.7,28258.19,2192.7,0,0,1,1
45.8,6928.06,14648.61,14043.68,0,0,1,0
43.4,1937.6,2099.17,4911.24,1,0,1,0
47.6,1340.1399999999999,75207.96,4519.2,1,0,1,0
44.4,5649.78,65462.2,24471.05,0,0,1,0
47.2,2921.71,6775.2,4489.55,1,0,1,0
44.6,7614.23,2555.16,32155.08,0,0,1,0
42.5,1554.64,28357.93,6287.13,1,0,1,0
38.1,1246.87,14649.4,3928.98,0,0,0,0
44.2,15882.49,9885.19,43727.13,0,0,0,0
44.6,1967.94,1288.45,3597.72,0,0,1,1
42.3,3419.78,14769.31,2558.62,0,0,1,0
36.9,806.61,2373.42,2170.56,1,0,0,1
42.7,11397.08,27955.75,37328.54,0,0,1,0
38.7,9954.51,18204.19,8141.31,0,0,0,0
41.7,8974.1,5885.92,14493.16,0,1,1,0
37.8,8428.76,11886.3,22810.28,0,0,0,0
46.4,9004.8,10499.54,10560.41,0,0,1,0
41.5,5852.11,65323.23,3000.9,0,0,1,0
43.5,5184.64,97642.82,9630.33,0,0,1,0
37.9,2560.17,8216.43,2582.06,1,0,0,0
39.5,833.4,935.36,2448.85,0,0,0,0
36.4,3026.88,2805.48,7173.82,0,0,0,0
40.4,1818.35,87914.92,443.81,1,0,1,0
40.5,1814.26,20068.2,1966.96,0,0,1,0
45.2,12930.22,34375.33,8865.09,0,0,1,0
41.1,1427.55,40100.48,5114.29,0,0,1,0
41.2,3654.25,19237.52,14608.08,0,0,1,0
37.8,3427.35,34255.42,2547.18,0,0,0,0
46.8,1998.02,36677.3,1599.82,0,0,1,0
48.1,11661.62,46321.99,20428.13,0,0,1,0
48.3,3708.45,22192.57,14241.56,1,0,1,0
46.1,9155.1,20503.29,54839.49,0,1,1,0
37.7,24631.56,1740.86,71481.31,0,0,0,0
39.5,6885.76,9976.35,14176.01,0,0,0,0
40.7,758.1,19003.68,954.1,1,0,1,0
43.2,16361.11,1168.69,36433.2,0,0,1,0
38.9,3058.95,391.41,2668.2,1,0,0,1
39.7,2368.67,9718.03,1311.98,0,0,0,0
40.6,795.35,59.56,1995.37,0,0,1,0
43.8,3339.75,3027.01,10567.99,0,0,1,0
28.0,2956.26,104612.54,2866.76,0,0,0,0
47.7,9143.33,228663.6,31675.85,0,0,0,1
37.8,10217.87,1751.31,12249.3,0,0,0,0
46.9,3642.99,15576.76,12922.63,0,0,1,1
33.2,2523.3599999999997,100554.2,5389.52,0,0,0,0
32.5,2753.54,2024.53,3472.3,1,0,0,0
39.4,944.72,13658.42,1891.24,1,0,0,0
46.4,2441.3,22517.37,5528.54,1,0,1,1
42.2,8264.29,471.58,7756.58,0,0,1,0
41.1,9831.74,387.65,27112.26,0,0,1,1
35.5,13468.9,87505.53,30070.75,0,1,0,0
46.2,10632.81,9045.06,11146.04,0,0,0,0
43.7,2017.21,23948.65,3390.57,0,0,1,0
47.0,1562.83,22676.82,2129.92,0,0,1,0
39.9,10269.0,110398.77,16741.65,0,1,0,0
44.6,797.97,1421.08,1252.13,1,0,1,1
38.2,7749.67,54832.56,7279.34,0,0,0,0
36.9,3097.14,34561.27,3234.93,1,0,0,0
40.7,982.74,86515.8,532.71,0,0,1,0
38.5,6498.12,13565.34,19878.65,0,0,0,1
47.9,1711.85,3454.47,4248.1,1,0,1,0
40.5,2120.02,40866.64,2861.21,0,0,1,0
42.5,7355.69,23168.14,20439.03,0,0,0,0
44.8,5688.01,49783.79,11990.7,0,0,1,0
44.5,4049.92,18275.81,5016.42,0,0,1,0
43.9,957.3199999999999,2080.86,943.92,1,0,1,1
42.4,13461.73,7148.14,20170.12,0,0,0,0
46.4,2819.2,21622.04,5490.05,0,0,1,0
35.9,4303.01,39060.9,6553.67,1,0,0,0
46.0,1011.85,20050.06,2573.51,0,1,1,1
43.6,5741.68,19041.01,3828.72,0,0,1,0
41.9,12560.13,4046.32,39653.43,0,1,1,0
40.8,4832.33,177.22,3856.79,1,0,1,1
36.7,4429.030000000001,51941.64,3674.04,0,0,0,1
49.0,2056.76,40146.23,4182.17,0,0,0,0
32.2,10109.16,34305.45,25473.17,0,0,0,0
48.4,9768.69,615.27,13611.45,0,0,1,0
40.9,3195.21,27523.37,7141.51,1,1,1,0
47.6,3514.42,184153.21,6160.16,0,1,0,0
45.2,7927.33,36743.54,16390.9,0,0,1,0
41.3,1023.85,2477.68,1464.17,1,1,1,0
41.2,1619.36,89421.97,2732.15,1,0,1,0
41.5,1589.5,509.15,6722.08,1,0,1,1
39.7,927.71,27316.75,2269.87,1,0,0,0
39.5,5591.41,16486.72,3530.9,0,0,0,0
40.0,4900.35,1241.71,6221.3,0,0,0,1
45.6,1090.79,3515.78,913.64,0,0,1,1
37.6,724.48,813.52,294.31,1,0,0,1
43.5,3111.17,43375.79,3357.27,0,0,1,1
50.7,21322.86,3649.18,81318.38,0,1,0,0
39.9,4915.83,35573.7,9815.38,0,1,0,0
44.0,1393.9,23074.76,2739.73,1,0,1,0
40.8,4377.59,2442.03,11191.74,0,0,1,0
38.1,5731.72,65.69,11656.88,0,0,0,0
45.2,5378.69,36842.33,23670.45,0,0,1,0
42.3,7651.76,41238.96,12315.55,0,0,1,0
44.0,643.83,4266.32,1262.46,1,0,1,0
46.7,5712.65,872.74,8308.46,0,0,0,0
43.7,9538.27,41296.24,26716.41,0,1,0,0
38.1,6984.66,29289.54,10089.34,0,0,0,0
37.1,735.22,46726.18,1260.86,1,0,0,1
39.6,1208.94,4817.8,3211.13,0,0,0,0
39.9,3196.39,8709.24,5500.81,1,0,0,0
41.8,5700.53,5506.06,6744.4,0,0,1,0
44.9,4195.18,11108.39,11947.75,0,0,1,1
44.5,613.11,193377.32,1316.91,1,0,1,0
42.0,758.74,65133.6,1401.88,1,0,1,0
44.2,3623.44,7370.39,8749.61,0,0,1,1
37.1,4835.9,46819.29,2886.55,0,0,0,0
46.7,1572.08,3814.63,1345.13,0,0,1,0
34.3,17908.22,13983.7,8989.78,0,0,0,0
43.0,21702.31,2096.66,41879.23,0,0,1,1
39.0,3997.08,10059.57,3628.17,0,0,0,0
44.0,3524.69,18527.79,7163.47,0,0,1,0
42.0,7077.69,47728.99,10398.58,1,0,0,0
40.9,4533.5,7768.21,4611.0,0,0,1,1
45.5,785.1,52750.55,2616.54,1,0,1,0
43.8,6977.3,805.45,24201.1,0,0,1,0
43.8,2370.4700000000003,113639.0,6142.04,1,0,1,0
36.9,5925.74,32093.79,16442.05,0,0,0,0
38.4,10393.36,4977.31,44009.71,0,0,0,0
46.5,5647.48,15332.48,21850.1,0,0,1,0
42.4,3275.74,13434.54,9265.68,1,0,1,0
40.0,2762.69,65851.07,5136.78,0,0,0,0
45.2,8065.07,33078.36,9197.95,0,0,1,0
43.2,4288.49,38890.35,4646.7,0,0,0,0
40.9,584.09,25124.49,1394.11,1,0,1,0
38.7,3094.48,8889.68,6470.95,0,0,0,0
45.5,505.21,29145.51,1172.03,1,0,1,1
46.0,10958.47,12213.98,28246.73,0,0,1,0
43.1,2459.1400000000003,229.74,7848.97,0,0,1,1
43.6,966.79,10895.28,2198.11,0,0,1,0
47.5,1786.92,10662.4,3186.47,0,0,1,1
37.0,1917.33,22017.64,3622.73,1,0,0,0
49.5,6194.09,2328.47,12690.9,0,0,0,0
34.6,1817.34,33237.76,1583.55,1,0,0,0
41.0,2137.4700000000003,64097.84,4348.69,1,0,1,0
34.8,1290.49,51056.32,1782.55,0,0,0,0
41.2,955.01,14.82,1140.25,0,0,1,0
46.7,10199.91,14317.96,52419.04,0,0,1,1
38.2,1549.53,11810.8,3622.68,1,0,0,0
36.1,2909.86,27449.01,3622.71,0,0,0,0
42.5,1837.55,26023.18,7219.15,0,0,1,0
40.9,4711.02,179239.2,11025.83,0,0,0,0
43.9,10728.21,431.59,27672.3,0,0,1,0
50.3,18883.34,43285.98,61120.88,0,0,0,0
45.0,12515.63,4272.54,14593.08,0,0,0,0
45.8,3640.62,13754.96,7910.24,0,0,1,0
43.6,1734.14,36560.74,4624.28,0,0,1,1
36.8,14881.41,1243.62,14059.91,0,0,0,0
42.3,2122.01,5659.0,4389.17,0,0,1,1
38.8,1305.97,1458.66,2156.73,1,0,0,0
40.1,1998.55,1328.94,4787.58,0,0,1,0
35.2,4596.01,3862.72,3578.35,0,0,0,0
38.6,1369.8400000000001,12811.39,3020.7,0,0,0,0
44.0,11532.49,3201.0,54451.02,0,0,0,1
37.7,6137.69,13400.51,7363.52,0,0,0,0
42.0,5864.62,12009.13,9206.73,0,0,0,0
38.1,5879.31,52137.35,13349.62,0,0,0,0
40.0,2088.5699999999997,6569.8,2549.44,0,0,0,0
31.0,3869.81,49008.56,11414.23,0,0,0,0
41.5,11928.68,18392.28,32102.67,0,0,1,0
39.2,1869.72,22721.9,6746.71,0,0,0,0
47.3,8667.46,17208.75,34960.91,0,0,1,1
49.3,7131.96,564.34,27632.17,0,0,1,0
38.9,2397.05,36951.25,5993.11,0,1,0,0
39.4,1002.72,71941.29,1277.76,0,0,0,0
43.2,6934.76,1230.56,19965.0,0,0,1,0
40.9,3153.95,6046.79,5823.0,0,0,1,0
46.6,5426.36,14699.33,23831.22,0,0,1,1
44.8,6839.93,75976.11,9888.56,0,0,1,0
45.2,8618.79,26220.97,20650.31,0,0,1,0
43.0,1959.76,5021.87,4452.56,1,0,1,0
34.5,3915.41,18708.57,4192.21,0,0,0,0
36.7,7277.76,12968.19,30833.47,1,0,0,0
46.3,4263.4,30876.76,8848.85,0,0,1,0
39.5,8837.06,67576.67,16285.35,0,0,0,0
43.3,2379.46,3598.05,6141.5,1,0,1,0
37.9,1436.24,1506.61,2372.21,0,0,0,0
43.1,1739.42,10683.08,3279.4,0,0,1,0
38.3,618.45,72203.44,1037.68,1,0,0,0
37.6,2013.48,30465.91,7097.31,0,0,0,0
39.3,744.44,106125.84,808.73,1,0,0,0
39.6,5422.29,4222.4,13014.71,0,0,0,0
42.9,12948.51,4328.77,20461.26,0,0,1,0
44.7,25172.43,9955.4,159862.45,0,1,0,1
